sentence,label
"	About every 4 or 5 pages we are told",2
"	If yo must read it because it 's star wars try to get a used one or borrow one",2
"	It looks like it 's cheaper to order batteries from the company",2
"	While the villian of the book was truly a villian",2
"	Amir never figures out who he is until much later in his life",2
"	Why did I pick up this book",2
because the cover caught my eye and I 'm always interested in urban fantasy novels where the main protagonist is male since that 's very rare,2
"	So that really peaked my interest",2
 I mean you want readers to come back for the rest of the series right,2
 Anne of Avonlea It is an odd coincidence that I was three books into the Anne of Avonlea series when I picked up The Alchemiste to read,2
"	I know that they are completely different gees but I could n't help but compare the two stories",2
"	There were so many similarities in the characters and message",2
"	I know that The Alchemist was not written as a novel and you can not compare the writing styles of the authors",2
"	Let 's compare Santiago and Anne were both educated locally until about the age of 16 They both love to read and have dreams",2
"	Santiago wants to travel and see the world",2
"	Anne wants to further her education and become a teacher and is able to attend Queens Academy with the help of her adopted family",2
" With the help of good omens ,� both are allowed to follow their dreams",2
"	Santiago 's good omens appear in the form of a gypsy and a king who help him interpret his dream and encourage him to follow it to Egypt He makes it to Tangiers where he is robbed of his money and is forced to find employment with a crystal merchant",2
"	Hence he is delayed a year in continuing hiPersonal Legend , Anne is blessed by fate and hard work to have won a scholarship to college",2
"	Anne on the other hand",2
"	After saving up enough money to return to Spain",2
"	While traveling to Egypt by caravan",2
"	While at college Anne makes the most of the opportunites available there",2
"	She makes friends",2
"	Good things seem to happen to both characters",2
"	This is the universe conspiring to help them fulfill their “Personal Legend” Santiago finds love when he meets Fatima at the oasis where he is delayed in his journey",2
"	He also meets the alchemist who teaches him about the ways of the world and leads him to the Pyramids where he ultimately finds where his treasure really is",2
"	Anne also finds the love of her life also not where she was expecting it",2
 They both find that their treasure was much closer to home than either of them ever dream it,2
"	She found so much to be grateful for every day",2
"	The writing of LM Montgomery was exceptional",2
"	While reading these three books Anne of Green Gables",2
"	I do n't think this is going in the school library",2
"	This book was different",2
"	I could relate with Pi on his views about God and religion",2
"	He also goes on and on about how to be an asset to your company so you will get raises and not get laid off",2
"	This is the type of CD that you will only listen to once so I highly recommend checking it out at your local library and saving the cash",2
The Curious Incident of the Dog in the Night Time is a story of an autistic teenager who is excellent with numbers and has a photographic memory but lacks communication skills,2
"	His view of the world is simple if it is not true",2
"	If he does n't know a person",2
"	If it is yellow or brown",2
"When Fifteen yearolds , Christopher John Francis Boone finds a murdered dog in his neighbors 's frontyard",2
"	That is because he likes dogs",2
"	The neighbor assumes he killed the dog and from there start 's Christopher 's long and arduous journey to find the killer and uavel the mystery",2
"	His simple autistic mind cannot comprehend why anybody would kill a dog",2
"	Does he make it",2
"	What happens to the killer of the dog",2
"	What was the secret about his mother",2
"	Read a few pages before you buy it",2
"	The reason why this book can not be rated a 5 star is because people expect a little more from an author of Time to Kill",2
"	CONCLUSION READABLE if you have nothing else to read",2
"	When narrator sees an advertisement in a newspaper that claims that a master is seeking students who would like to save the world",2
"	What he finds there terrifies and surprises him",2
"	But as he begins interacting with the master",2
"	So why the 3 stars",2
"	I have read Richard Bach",2
"	I have found that every author presents his or her view on life and evolution and future of mankind",2
"	But this is the world according to him",2
"	What is true for one man is not always true for rest of us",2
"	Did you know the Pilgrim 's would n't have been starving if they knew how to fish",2
" I think he thinks we should n't over fish for the sake of the fish , I think we need to not over fish for our own sake",2
"	I think it is wrong to kill an animal unless you need it",2
"	What about killing animals that are getting in the way of your crops",2
"	Such as wolves after chickens",2
"	I do n't know",2
"	Hi Right now I am reading books about the craft of acting",2
"	I am learning on my spare time at home about acting in general",2
"	During his time in Chechnya",2
"	This leads to the Russians being painted as the villain not that they are angels",2
"	This book is not for beginners",2
 Beginnners should look for a Chechnya book from a mass market publisher,2
"	SHANGHAIED HEART relates the story of a 15 year old",2
